t_recv,node,sanitizing,lambda_size,lambda
0.0233,kind-control-plane,False,0,[]
0.0247,kind-worker,False,0,[]
0.0259,kind-worker2,False,0,[]
0.0274,kind-worker3,False,0,[]
0.0286,kind-worker4,False,0,[]
0.0298,kind-worker5,False,0,[]
0.1902,kind-worker2,False,1,"[""x04""]"
0.2053,kind-worker2,False,1,"[""x04""]"
2.0736,kind-worker3,False,1,"[""x10""]"
2.0829,kind-worker3,False,1,"[""x10""]"
3.0772,kind-worker2,False,2,"[""x04"", ""x05""]"
3.0902,kind-worker2,False,2,"[""x04"", ""x05""]"
5.065,kind-worker4,False,1,"[""x03""]"
5.0747,kind-worker4,False,1,"[""x03""]"
6.0711,kind-worker4,False,2,"[""x03"", ""x06""]"
6.0809,kind-worker4,False,2,"[""x03"", ""x06""]"
7.0754,kind-worker5,False,1,"[""x03""]"
7.0864,kind-worker5,False,1,"[""x03""]"
7.3697,kind-worker4,True,2,"[""x03"", ""x06""]"
7.3836,kind-worker4,True,2,"[""x03"", ""x06""]"
7.769,kind-worker5,True,1,"[""x03""]"
7.7809,kind-worker5,True,1,"[""x03""]"
8.0811,kind-worker2,False,3,"[""x04"", ""x05"", ""x10""]"
8.0906,kind-worker2,False,3,"[""x04"", ""x05"", ""x10""]"
9.2095,kind-worker3,False,2,"[""x05"", ""x10""]"
9.22,kind-worker3,False,2,"[""x05"", ""x10""]"
11.19,kind-worker,False,1,"[""x01""]"
11.2004,kind-worker,False,1,"[""x01""]"
12.0766,kind-worker,False,2,"[""x01"", ""x02""]"
12.0864,kind-worker,False,2,"[""x01"", ""x02""]"
13.1821,kind-worker2,True,3,"[""x04"", ""x05"", ""x10""]"
13.186,kind-worker3,True,2,"[""x05"", ""x10""]"
13.225,kind-worker2,True,3,"[""x04"", ""x05"", ""x10""]"
13.3268,kind-worker3,True,2,"[""x05"", ""x10""]"
15.8123,kind-control-plane,False,0,[]
16.0979,kind-worker,False,3,"[""x01"", ""x02"", ""x07""]"
16.1085,kind-worker,False,3,"[""x01"", ""x02"", ""x07""]"
