t_recv,node,sanitizing,lambda_size,lambda
0.0294,kind-control-plane,False,0,[]
0.0312,kind-worker,False,0,[]
0.0324,kind-worker2,False,0,[]
0.0337,kind-worker3,False,0,[]
0.0349,kind-worker4,False,0,[]
0.036,kind-worker5,False,0,[]
0.1102,kind-worker2,False,1,"[""x09""]"
0.1214,kind-worker2,False,1,"[""x09""]"
1.0725,kind-worker3,False,1,"[""x08""]"
1.0817,kind-worker3,False,1,"[""x08""]"
2.0895,kind-worker4,False,1,"[""x08""]"
2.0999,kind-worker4,False,1,"[""x08""]"
3.0809,kind-worker5,False,1,"[""x05""]"
3.0905,kind-worker5,False,1,"[""x05""]"
4.0872,kind-worker5,True,1,"[""x05""]"
4.1005,kind-worker5,True,1,"[""x05""]"
5.0702,kind-worker2,False,2,"[""x06"", ""x09""]"
5.0797,kind-worker2,False,2,"[""x06"", ""x09""]"
7.0908,kind-worker,False,1,"[""x02""]"
7.1098,kind-worker,False,1,"[""x02""]"
10.4752,kind-worker3,True,1,"[""x08""]"
10.4896,kind-worker3,True,1,"[""x08""]"
12.0802,kind-worker4,False,2,"[""x01"", ""x08""]"
12.0909,kind-worker4,False,2,"[""x01"", ""x08""]"
12.4836,kind-worker2,True,2,"[""x06"", ""x09""]"
12.4961,kind-worker2,True,2,"[""x06"", ""x09""]"
14.1233,kind-worker,False,2,"[""x01"", ""x02""]"
14.1336,kind-worker,False,2,"[""x01"", ""x02""]"
19.9632,kind-worker4,True,2,"[""x01"", ""x08""]"
19.9767,kind-worker4,True,2,"[""x01"", ""x08""]"
25.5634,kind-worker,True,2,"[""x01"", ""x02""]"
25.581,kind-worker,True,2,"[""x01"", ""x02""]"
30.5993,kind-worker3,True,0,[]
30.6775,kind-worker3,False,0,[]
30.6926,kind-worker3,False,0,[]
30.7057,kind-worker3,False,1,"[""x07""]"
30.7202,kind-worker3,False,1,"[""x07""]"
30.7297,kind-worker3,False,2,"[""x07"", ""x10""]"
30.7374,kind-worker3,False,2,"[""x07"", ""x10""]"
30.7958,kind-worker3,False,2,"[""x07"", ""x10""]"
32.6696,kind-worker2,True,0,[]
32.6882,kind-worker2,True,0,[]
32.7016,kind-worker2,False,0,[]
32.7321,kind-worker2,False,1,"[""x03""]"
32.7656,kind-worker2,False,1,"[""x03""]"
32.7786,kind-worker2,False,1,"[""x03""]"
33.0346,kind-worker2,False,2,"[""x03"", ""x09""]"
33.0453,kind-worker2,False,2,"[""x03"", ""x09""]"
40.2864,kind-worker4,True,0,[]
40.2986,kind-worker4,False,0,[]
40.3064,kind-worker4,False,0,[]
40.3155,kind-worker4,False,0,[]
40.3975,kind-worker4,False,1,"[""x06""]"
40.4081,kind-worker4,False,1,"[""x06""]"
44.221,kind-worker5,True,0,[]
44.2338,kind-worker5,False,0,[]
44.3031,kind-worker5,False,0,[]
44.3125,kind-worker5,False,0,[]
44.3813,kind-worker5,False,1,"[""x05""]"
44.3977,kind-worker5,False,1,"[""x05""]"
50.6966,kind-worker3,True,2,"[""x07"", ""x10""]"
50.7082,kind-worker3,True,2,"[""x07"", ""x10""]"
52.8298,kind-worker2,True,2,"[""x03"", ""x09""]"
52.8425,kind-worker2,True,2,"[""x03"", ""x09""]"
55.2174,kind-worker4,False,2,"[""x06"", ""x09""]"
55.2276,kind-worker4,False,2,"[""x06"", ""x09""]"
60.0367,kind-control-plane,False,0,[]
60.0451,kind-worker,True,2,"[""x01"", ""x02""]"
60.051,kind-worker2,True,2,"[""x03"", ""x09""]"
60.0567,kind-worker3,True,2,"[""x07"", ""x10""]"
60.0607,kind-worker4,False,2,"[""x06"", ""x09""]"
60.0667,kind-worker5,False,1,"[""x05""]"
60.3194,kind-worker4,True,2,"[""x06"", ""x09""]"
60.3317,kind-worker4,True,2,"[""x06"", ""x09""]"
64.2803,kind-worker5,True,1,"[""x05""]"
64.2931,kind-worker5,True,1,"[""x05""]"
65.9493,kind-worker,True,0,[]
65.9675,kind-worker,True,0,[]
65.9744,kind-worker,False,0,[]
65.9899,kind-worker,False,0,[]
66.0132,kind-worker,False,1,"[""x01""]"
66.0269,kind-worker,False,1,"[""x01""]"
66.274,kind-worker,False,2,"[""x01"", ""x08""]"
66.2851,kind-worker,False,2,"[""x01"", ""x08""]"
71.0026,kind-worker3,True,0,[]
71.0181,kind-worker3,True,0,[]
71.0602,kind-worker3,False,0,[]
71.0718,kind-worker3,False,0,[]
71.1343,kind-worker3,False,1,"[""x02""]"
71.143,kind-worker3,False,1,"[""x02""]"
72.1836,kind-worker3,False,2,"[""x01"", ""x02""]"
72.191,kind-worker3,False,2,"[""x01"", ""x02""]"
73.0221,kind-worker2,True,0,[]
73.0376,kind-worker2,False,0,[]
73.0488,kind-worker2,False,0,[]
73.0597,kind-worker2,False,0,[]
73.2056,kind-worker2,False,1,"[""x08""]"
73.2166,kind-worker2,False,1,"[""x08""]"
76.3074,kind-worker2,False,2,"[""x01"", ""x08""]"
76.3211,kind-worker2,False,2,"[""x01"", ""x08""]"
80.5265,kind-worker4,True,0,[]
80.5377,kind-worker4,True,0,[]
80.5455,kind-worker4,False,0,[]
80.5571,kind-worker4,False,0,[]
80.6281,kind-worker4,False,1,"[""x10""]"
80.6376,kind-worker4,False,1,"[""x10""]"
81.3652,kind-worker4,False,2,"[""x07"", ""x10""]"
81.374,kind-worker4,False,2,"[""x07"", ""x10""]"
83.3992,kind-worker,False,2,"[""x01"", ""x08""]"
84.4681,kind-worker5,True,0,[]
84.4814,kind-worker5,False,0,[]
84.4897,kind-worker5,False,0,[]
84.4989,kind-worker5,False,0,[]
84.6794,kind-worker5,False,1,"[""x06""]"
84.689,kind-worker5,False,1,"[""x06""]"
85.9946,kind-worker,True,2,"[""x01"", ""x08""]"
86.0671,kind-worker,True,2,"[""x01"", ""x08""]"
86.3109,kind-worker5,False,2,"[""x06"", ""x09""]"
86.3212,kind-worker5,False,2,"[""x06"", ""x09""]"
91.086,kind-worker3,True,2,"[""x01"", ""x02""]"
91.1005,kind-worker3,True,2,"[""x01"", ""x02""]"
93.0583,kind-worker2,True,2,"[""x01"", ""x08""]"
93.0707,kind-worker2,True,2,"[""x01"", ""x08""]"
100.574,kind-worker4,True,2,"[""x07"", ""x10""]"
100.5885,kind-worker4,True,2,"[""x07"", ""x10""]"
104.4996,kind-worker5,True,2,"[""x06"", ""x09""]"
104.5111,kind-worker5,True,2,"[""x06"", ""x09""]"
