t_recv,node,sanitizing,lambda_size,lambda
0.021,kind-control-plane,False,0,[]
0.0222,kind-worker,False,0,[]
0.0234,kind-worker2,False,0,[]
0.0248,kind-worker3,False,0,[]
0.0261,kind-worker4,False,0,[]
0.0273,kind-worker5,False,0,[]
0.0971,kind-worker5,False,1,"[""x10""]"
0.107,kind-worker5,False,1,"[""x10""]"
1.1486,kind-worker,False,1,"[""x02""]"
1.1569,kind-worker,False,1,"[""x02""]"
1.4013,kind-worker5,True,1,"[""x10""]"
1.4145,kind-worker5,True,1,"[""x10""]"
2.0659,kind-worker2,False,1,"[""x08""]"
2.0761,kind-worker2,False,1,"[""x08""]"
2.158,kind-worker4,False,0,[]
2.7408,kind-worker,True,1,"[""x02""]"
2.7534,kind-worker,True,1,"[""x02""]"
3.0951,kind-worker4,False,1,"[""x05""]"
3.0986,kind-worker4,False,1,"[""x05""]"
4.0695,kind-worker4,False,2,"[""x01"", ""x05""]"
4.0793,kind-worker4,False,2,"[""x01"", ""x05""]"
4.9631,kind-worker2,True,1,"[""x08""]"
4.975,kind-worker2,True,1,"[""x08""]"
5.1238,kind-worker3,False,1,"[""x01""]"
5.1356,kind-worker3,False,1,"[""x01""]"
5.1493,kind-worker3,True,1,"[""x01""]"
5.1623,kind-worker3,True,1,"[""x01""]"
5.3953,kind-worker4,True,2,"[""x01"", ""x05""]"
5.4109,kind-worker4,True,2,"[""x01"", ""x05""]"
22.5932,kind-worker5,True,0,[]
22.6772,kind-worker5,False,0,[]
22.6882,kind-worker5,False,0,[]
22.6991,kind-worker5,False,0,[]
22.7179,kind-worker5,False,1,"[""x06""]"
22.7288,kind-worker5,False,2,"[""x06"", ""x10""]"
22.7399,kind-worker5,False,2,"[""x06"", ""x10""]"
22.7509,kind-worker5,False,2,"[""x06"", ""x10""]"
22.8667,kind-worker5,False,3,"[""x03"", ""x06"", ""x10""]"
22.8763,kind-worker5,False,3,"[""x03"", ""x06"", ""x10""]"
22.9291,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
22.9391,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
24.2824,kind-worker,True,0,[]
24.3339,kind-worker,False,0,[]
24.3431,kind-worker,False,0,[]
24.3541,kind-worker,False,0,[]
24.3655,kind-worker,False,1,"[""x02""]"
24.3759,kind-worker,False,1,"[""x02""]"
24.4889,kind-worker,False,2,"[""x02"", ""x05""]"
24.4992,kind-worker,False,2,"[""x02"", ""x05""]"
24.5136,kind-worker,False,3,"[""x02"", ""x05"", ""x08""]"
24.5234,kind-worker,False,3,"[""x02"", ""x05"", ""x08""]"
25.6978,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
25.7096,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
26.3557,kind-worker2,True,0,[]
26.37,kind-worker2,True,0,[]
26.4276,kind-worker2,False,0,[]
26.4393,kind-worker2,False,0,[]
26.4674,kind-worker2,False,1,"[""x07""]"
26.4776,kind-worker2,False,2,"[""x07"", ""x09""]"
26.7294,kind-worker2,False,2,"[""x07"", ""x09""]"
26.7457,kind-worker2,False,2,"[""x07"", ""x09""]"
26.8309,kind-worker4,True,0,[]
26.8433,kind-worker4,False,0,[]
26.8553,kind-worker4,False,0,[]
26.8684,kind-worker4,False,0,[]
26.9039,kind-worker4,False,1,"[""x06""]"
26.9318,kind-worker4,False,1,"[""x06""]"
27.3788,kind-worker,True,3,"[""x02"", ""x05"", ""x08""]"
27.3929,kind-worker,True,3,"[""x02"", ""x05"", ""x08""]"
29.4472,kind-worker2,True,2,"[""x07"", ""x09""]"
29.4603,kind-worker2,True,2,"[""x07"", ""x09""]"
29.7602,kind-worker3,True,0,[]
29.8817,kind-worker3,False,0,[]
29.8933,kind-worker3,False,0,[]
29.8977,kind-worker4,True,1,"[""x06""]"
29.9043,kind-worker3,False,0,[]
29.9181,kind-worker3,False,1,"[""x01""]"
30.0296,kind-worker4,True,1,"[""x06""]"
30.0319,kind-worker3,False,1,"[""x01""]"
30.0649,kind-worker3,False,2,"[""x01"", ""x05""]"
30.0743,kind-worker3,False,2,"[""x01"", ""x05""]"
32.0919,kind-worker3,False,3,"[""x01"", ""x02"", ""x05""]"
32.102,kind-worker3,False,3,"[""x01"", ""x02"", ""x05""]"
32.9138,kind-worker3,True,3,"[""x01"", ""x02"", ""x05""]"
32.928,kind-worker3,True,3,"[""x01"", ""x02"", ""x05""]"
42.2714,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
47.5373,kind-worker5,True,0,[]
47.5491,kind-worker5,True,0,[]
47.5579,kind-worker5,False,0,[]
47.5738,kind-worker5,False,1,"[""x08""]"
47.6287,kind-worker5,False,2,"[""x04"", ""x08""]"
47.6416,kind-worker5,False,2,"[""x04"", ""x08""]"
47.6564,kind-worker5,False,2,"[""x04"", ""x08""]"
47.7969,kind-worker5,False,3,"[""x02"", ""x04"", ""x08""]"
47.8058,kind-worker5,False,3,"[""x02"", ""x04"", ""x08""]"
47.8175,kind-worker5,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
47.8275,kind-worker5,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
50.6799,kind-worker5,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
50.6965,kind-worker5,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
51.8575,kind-worker4,True,0,[]
51.8733,kind-worker4,True,0,[]
