task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
0,eval-conflicts-rho000-r1-000,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,0.0
1,eval-conflicts-rho000-r1-001,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,1.0
2,eval-conflicts-rho000-r1-002,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,2.0
3,eval-conflicts-rho000-r1-003,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,3.0
4,eval-conflicts-rho000-r1-004,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,4.0
5,eval-conflicts-rho000-r1-005,issuer10,x10,0,"[""d10""]","{""evalprop"": 1}",evalgeo,5.0
6,eval-conflicts-rho000-r1-006,issuer4,x04,0,"[""d04""]","{""evalprop"": 1}",evalgeo,6.0
7,eval-conflicts-rho000-r1-007,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,7.0
8,eval-conflicts-rho000-r1-008,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,8.0
9,eval-conflicts-rho000-r1-009,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,9.0
10,eval-conflicts-rho000-r1-010,issuer10,x10,0,"[""d10""]","{""evalprop"": 1}",evalgeo,10.0
11,eval-conflicts-rho000-r1-011,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,11.0
12,eval-conflicts-rho000-r1-012,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,12.0
13,eval-conflicts-rho000-r1-013,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,13.0
14,eval-conflicts-rho000-r1-014,issuer5,x05,0,"[""d05""]","{""evalprop"": 1}",evalgeo,14.0
15,eval-conflicts-rho000-r1-015,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,15.0
16,eval-conflicts-rho000-r1-016,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,16.0
17,eval-conflicts-rho000-r1-017,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,17.0
18,eval-conflicts-rho000-r1-018,issuer1,x01,0,"[""d01""]","{""evalprop"": 1}",evalgeo,18.0
19,eval-conflicts-rho000-r1-019,issuer10,x10,0,"[""d10""]","{""evalprop"": 1}",evalgeo,19.0
20,eval-conflicts-rho000-r1-020,issuer7,x07,0,"[""d07""]","{""evalprop"": 1}",evalgeo,20.0
21,eval-conflicts-rho000-r1-021,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,21.0
