t_recv,node,sanitizing,lambda_size,lambda
0.025,kind-control-plane,False,0,[]
0.0267,kind-worker,False,0,[]
0.0279,kind-worker2,False,0,[]
0.0289,kind-worker3,False,0,[]
0.0311,kind-worker4,False,0,[]
0.0327,kind-worker5,False,0,[]
0.1808,kind-worker2,False,1,"[""x01""]"
0.1938,kind-worker2,False,1,"[""x01""]"
1.1051,kind-worker3,False,1,"[""x10""]"
1.1185,kind-worker3,False,1,"[""x10""]"
3.161,kind-worker4,False,1,"[""x10""]"
3.1706,kind-worker4,False,1,"[""x10""]"
4.178,kind-worker5,False,1,"[""x02""]"
4.1909,kind-worker5,False,1,"[""x02""]"
4.9825,kind-worker4,True,1,"[""x10""]"
4.996,kind-worker4,True,1,"[""x10""]"
7.0707,kind-worker2,False,2,"[""x01"", ""x05""]"
7.0813,kind-worker2,False,2,"[""x01"", ""x05""]"
7.4333,kind-worker5,True,1,"[""x02""]"
7.451,kind-worker5,True,1,"[""x02""]"
8.0713,kind-worker2,False,3,"[""x01"", ""x04"", ""x05""]"
8.0809,kind-worker2,False,3,"[""x01"", ""x04"", ""x05""]"
9.1556,kind-worker2,False,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
9.1663,kind-worker2,False,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
10.0677,kind-worker3,False,2,"[""x04"", ""x10""]"
10.0785,kind-worker3,False,2,"[""x04"", ""x10""]"
11.1224,kind-worker,False,1,"[""x05""]"
11.1325,kind-worker,False,1,"[""x05""]"
13.153,kind-worker,False,2,"[""x05"", ""x07""]"
13.1639,kind-worker,False,2,"[""x05"", ""x07""]"
15.3436,kind-worker2,True,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
15.358,kind-worker2,True,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
16.0638,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
16.0746,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
17.7907,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
17.8046,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
25.0696,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
25.1569,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
27.5212,kind-worker5,True,0,[]
27.5903,kind-worker5,True,0,[]
27.599,kind-worker5,False,0,[]
27.6131,kind-worker5,False,0,[]
27.6556,kind-worker5,False,1,"[""x06""]"
27.6677,kind-worker5,False,1,"[""x06""]"
27.904,kind-worker5,False,2,"[""x06"", ""x08""]"
27.9167,kind-worker5,False,2,"[""x06"", ""x08""]"
29.1362,kind-worker,True,3,"[""x01"", ""x05"", ""x07""]"
29.1526,kind-worker,True,3,"[""x01"", ""x05"", ""x07""]"
41.1598,kind-worker5,False,3,"[""x01"", ""x06"", ""x08""]"
41.1695,kind-worker5,False,3,"[""x01"", ""x06"", ""x08""]"
45.3243,kind-worker4,True,0,[]
45.3366,kind-worker4,True,0,[]
45.5071,kind-worker4,False,0,[]
45.5201,kind-worker4,False,0,[]
45.5587,kind-worker4,False,1,"[""x05""]"
